"lang","country_alpha2_code","continent"
"EL","UM","ΒΌΡΕΙΑ ΑΜΕΡΙΚΉ"
"EL","UM","ΩΚΕΑΝΊΑ"
"EL","US","ΒΌΡΕΙΑ ΑΜΕΡΙΚΉ"
"EL","UY","ΝΌΤΙΑ ΑΜΕΡΙΚΉ"
"EL","UZ","ΑΣΊΑ"
"EL","VA","ΕΥΡΏΠΗ"
"EL","VC","ΒΌΡΕΙΑ ΑΜΕΡΙΚΉ"
"EL","VE","ΝΌΤΙΑ ΑΜΕΡΙΚΉ"
"EL","VG","ΒΌΡΕΙΑ ΑΜΕΡΙΚΉ"
"EL","VI","ΒΌΡΕΙΑ ΑΜΕΡΙΚΉ"
"EL","VN","ΑΣΊΑ"
"EL","VU","ΩΚΕΑΝΊΑ"
"EL","WF","ΩΚΕΑΝΊΑ"
"EL","WS","ΩΚΕΑΝΊΑ"
"EL","YE","ΑΣΊΑ"
"EL","YT","ΑΦΡΙΚΉ"
"EL","ZA","ΑΦΡΙΚΉ"
"EL","ZM","ΑΦΡΙΚΉ"
"EL","ZW","ΑΦΡΙΚΉ"
"EN","AD","EUROPE"
"EN","AE","ASIA"
"EN","AF","ASIA"
"EN","AG","NORTH AMERICA"
"EN","AI","NORTH AMERICA"
"EN","AL","EUROPE"
"EN","AM","ASIA"
"EN","AM","EUROPE"
"EN","AO","AFRICA"
"EN","AQ","ANTARCTICA"
"EN","AR","SOUTH AMERICA"
"EN","AS","OCEANIA"
"EN","AT","EUROPE"
"EN","AU","OCEANIA"
"EN","AW","NORTH AMERICA"
"EN","AX","EUROPE"
"EN","AZ","ASIA"
"EN","AZ","EUROPE"
"EN","BA","EUROPE"
"EN","BB","NORTH AMERICA"
"EN","BD","ASIA"
"EN","BE","EUROPE"
"EN","BF","AFRICA"
"EN","BG","EUROPE"
"EN","BH","ASIA"
"EN","BI","AFRICA"
"EN","BJ","AFRICA"
"EN","BL","NORTH AMERICA"
"EN","BM","NORTH AMERICA"
"EN","BN","ASIA"
"EN","BO","SOUTH AMERICA"
"EN","BQ","NORTH AMERICA"
"EN","BR","SOUTH AMERICA"
"EN","BS","NORTH AMERICA"
"EN","BT","ASIA"
"EN","BV","ANTARCTICA"
"EN","BW","AFRICA"
"EN","BY","EUROPE"
"EN","BZ","NORTH AMERICA"
"EN","CA","NORTH AMERICA"
"EN","CC","ASIA"
"EN","CD","AFRICA"
"EN","CF","AFRICA"
"EN","CG","AFRICA"
"EN","CH","EUROPE"
"EN","CI","AFRICA"
"EN","CK","OCEANIA"
"EN","CL","SOUTH AMERICA"
"EN","CM","AFRICA"
"EN","CN","ASIA"
"EN","CO","SOUTH AMERICA"
"EN","CR","NORTH AMERICA"
"EN","CU","NORTH AMERICA"
"EN","CV","AFRICA"
"EN","CW","NORTH AMERICA"
"EN","CX","ASIA"
"EN","CY","ASIA"
"EN","CY","EUROPE"
"EN","CZ","EUROPE"
"EN","DE","EUROPE"
"EN","DJ","AFRICA"
"EN","DK","EUROPE"
"EN","DM","NORTH AMERICA"
"EN","DO","NORTH AMERICA"
"EN","DZ","AFRICA"
"EN","EC","SOUTH AMERICA"
"EN","EE","EUROPE"
"EN","EG","AFRICA"
"EN","EH","AFRICA"
"EN","ER","AFRICA"
"EN","ES","EUROPE"
"EN","ET","AFRICA"
"EN","FI","EUROPE"
"EN","FJ","OCEANIA"
"EN","FK","SOUTH AMERICA"
"EN","FM","OCEANIA"
"EN","FO","EUROPE"
"EN","FR","EUROPE"
"EN","GA","AFRICA"
"EN","GB","EUROPE"
"EN","GD","NORTH AMERICA"
"EN","GE","ASIA"
"EN","GE","EUROPE"
"EN","GF","SOUTH AMERICA"
"EN","GG","EUROPE"
"EN","GH","AFRICA"
"EN","GI","EUROPE"
"EN","GL","NORTH AMERICA"
"EN","GM","AFRICA"
"EN","GN","AFRICA"
"EN","GP","NORTH AMERICA"
"EN","GQ","AFRICA"
"EN","GR","EUROPE"
"EN","GS","ANTARCTICA"
"EN","GT","NORTH AMERICA"
"EN","GU","OCEANIA"
"EN","GW","AFRICA"
"EN","GY","SOUTH AMERICA"
"EN","HK","ASIA"
"EN","HM","ANTARCTICA"
"EN","HN","NORTH AMERICA"
"EN","HR","EUROPE"
"EN","HT","NORTH AMERICA"
"EN","HU","EUROPE"
"EN","ID","ASIA"
"EN","IE","EUROPE"
"EN","IL","ASIA"
"EN","IM","EUROPE"
"EN","IN","ASIA"
"EN","IO","ASIA"
"EN","IQ","ASIA"
"EN","IR","ASIA"
"EN","IS","EUROPE"
"EN","IT","EUROPE"
"EN","JE","EUROPE"
"EN","JM","NORTH AMERICA"
"EN","JO","ASIA"
"EN","JP","ASIA"
"EN","KE","AFRICA"
"EN","KG","ASIA"
"EN","KH","ASIA"
"EN","KI","OCEANIA"
"EN","KM","AFRICA"
"EN","KN","NORTH AMERICA"
"EN","KP","ASIA"
"EN","KR","ASIA"
"EN","KW","ASIA"
"EN","KY","NORTH AMERICA"
"EN","KZ","ASIA"
"EN","KZ","EUROPE"
"EN","LA","ASIA"
"EN","LB","ASIA"
"EN","LC","NORTH AMERICA"
"EN","LI","EUROPE"
"EN","LK","ASIA"
"EN","LR","AFRICA"
"EN","LS","AFRICA"
"EN","LT","EUROPE"
"EN","LU","EUROPE"
"EN","LV","EUROPE"
"EN","LY","AFRICA"
"EN","MA","AFRICA"
"EN","MC","EUROPE"
"EN","MD","EUROPE"
"EN","ME","EUROPE"
"EN","MF","NORTH AMERICA"
"EN","MG","AFRICA"
"EN","MH","OCEANIA"
"EN","MK","EUROPE"
"EN","ML","AFRICA"
"EN","MM","ASIA"
"EN","MN","ASIA"
"EN","MO","ASIA"
"EN","MP","OCEANIA"
"EN","MQ","NORTH AMERICA"
"EN","MR","AFRICA"
"EN","MS","NORTH AMERICA"
"EN","MT","EUROPE"
"EN","MU","AFRICA"
"EN","MV","ASIA"
"EN","MW","AFRICA"
"EN","MX","NORTH AMERICA"
"EN","MY","ASIA"
"EN","MZ","AFRICA"
"EN","NA","AFRICA"
"EN","NC","OCEANIA"
"EN","NE","AFRICA"
"EN","NF","OCEANIA"
"EN","NG","AFRICA"
"EN","NI","NORTH AMERICA"
"EN","NL","EUROPE"
"EN","NO","EUROPE"
"EN","NP","ASIA"
"EN","NR","OCEANIA"
"EN","NU","OCEANIA"
"EN","NZ","OCEANIA"
"EN","OM","ASIA"
"EN","PA","NORTH AMERICA"
"EN","PE","SOUTH AMERICA"
"EN","PF","OCEANIA"
"EN","PG","OCEANIA"
"EN","PH","ASIA"
"EN","PK","ASIA"
"EN","PL","EUROPE"
"EN","PM","NORTH AMERICA"
"EN","PN","OCEANIA"
"EN","PR","NORTH AMERICA"
"EN","PS","ASIA"
"EN","PT","EUROPE"
"EN","PW","OCEANIA"
"EN","PY","SOUTH AMERICA"
"EN","QA","ASIA"
"EN","RE","AFRICA"
"EN","RO","EUROPE"
"EN","RS","EUROPE"
"EN","RU","ASIA"
"EN","RU","EUROPE"
"EN","RW","AFRICA"
"EN","SA","ASIA"
"EN","SB","OCEANIA"
"EN","SC","AFRICA"
"EN","SD","AFRICA"
"EN","SE","EUROPE"
"EN","SG","ASIA"
"EN","SH","AFRICA"
"EN","SI","EUROPE"
"EN","SJ","EUROPE"
"EN","SK","EUROPE"
"EN","SL","AFRICA"
"EN","SM","EUROPE"
"EN","SN","AFRICA"
"EN","SO","AFRICA"
"EN","SR","SOUTH AMERICA"
"EN","SS","AFRICA"
"EN","ST","AFRICA"
"EN","SV","NORTH AMERICA"
"EN","SX","NORTH AMERICA"
"EN","SY","ASIA"
"EN","SZ","AFRICA"
"EN","TC","NORTH AMERICA"
"EN","TD","AFRICA"
"EN","TF","ANTARCTICA"
"EN","TG","AFRICA"
"EN","TH","ASIA"
"EN","TJ","ASIA"
"EN","TK","OCEANIA"
"EN","TL","ASIA"
"EN","TM","ASIA"
"EN","TN","AFRICA"
"EN","TO","OCEANIA"
"EN","TR","ASIA"
"EN","TR","EUROPE"
"EN","TT","NORTH AMERICA"
"EN","TV","OCEANIA"
"EN","TW","ASIA"
"EN","TZ","AFRICA"
"EN","UA","EUROPE"
"EN","UG","AFRICA"
"EN","UM","NORTH AMERICA"
"EN","UM","OCEANIA"
"EN","US","NORTH AMERICA"
"EN","UY","SOUTH AMERICA"
"EN","UZ","ASIA"
"EN","VA","EUROPE"
"EN","VC","NORTH AMERICA"
"EN","VE","SOUTH AMERICA"
"EN","VG","NORTH AMERICA"
"EN","VI","NORTH AMERICA"
"EN","VN","ASIA"
"EN","VU","OCEANIA"
"EN","WF","OCEANIA"
"EN","WS","OCEANIA"
"EN","YE","ASIA"
"EN","YT","AFRICA"
"EN","ZA","AFRICA"
"EN","ZM","AFRICA"
"EN","ZW","AFRICA"
"EO","AD","EŬROPO"
"EO","AE","AZIO"
"EO","AF","AZIO"
"EO","AG","NORD-AMERIKO"
"EO","AI","NORD-AMERIKO"
"EO","AL","EŬROPO"
"EO","AM","AZIO"
"EO","AM","EŬROPO"
"EO","AO","AFRIKO"
"EO","AQ","ANTARKTO"
"EO","AR","SUD-AMERIKO"
"EO","AS","OCEANIO"
"EO","AT","EŬROPO"
"EO","AU","OCEANIO"
"EO","AW","NORD-AMERIKO"
"EO","AX","EŬROPO"
"EO","AZ","AZIO"
"EO","AZ","EŬROPO"
"EO","BA","EŬROPO"
"EO","BB","NORD-AMERIKO"
"EO","BD","AZIO"
"EO","BE","EŬROPO"
"EO","BF","AFRIKO"
"EO","BG","EŬROPO"
"EO","BH","AZIO"
"EO","BI","AFRIKO"
"EO","BJ","AFRIKO"
"EO","BL","NORD-AMERIKO"
"EO","BM","NORD-AMERIKO"
"EO","BN","AZIO"
"EO","BO","SUD-AMERIKO"
"EO","BQ","NORD-AMERIKO"
"EO","BR","SUD-AMERIKO"
"EO","BS","NORD-AMERIKO"
"EO","BT","AZIO"
"EO","BV","ANTARKTO"
"EO","BW","AFRIKO"
"EO","BY","EŬROPO"
"EO","BZ","NORD-AMERIKO"
"EO","CA","NORD-AMERIKO"
"EO","CC","AZIO"
"EO","CD","AFRIKO"
"EO","CF","AFRIKO"
"EO","CG","AFRIKO"
"EO","CH","EŬROPO"
"EO","CI","AFRIKO"
"EO","CK","OCEANIO"
"EO","CL","SUD-AMERIKO"
"EO","CM","AFRIKO"
"EO","CN","AZIO"
"EO","CO","SUD-AMERIKO"
"EO","CR","NORD-AMERIKO"
"EO","CU","NORD-AMERIKO"
"EO","CV","AFRIKO"
"EO","CW","NORD-AMERIKO"
"EO","CX","AZIO"
"EO","CY","AZIO"
"EO","CY","EŬROPO"
"EO","CZ","EŬROPO"
"EO","DE","EŬROPO"
"EO","DJ","AFRIKO"
"EO","DK","EŬROPO"
"EO","DM","NORD-AMERIKO"
"EO","DO","NORD-AMERIKO"
"EO","DZ","AFRIKO"
"EO","EC","SUD-AMERIKO"
"EO","EE","EŬROPO"
"EO","EG","AFRIKO"
"EO","EH","AFRIKO"
"EO","ER","AFRIKO"
"EO","ES","EŬROPO"
"EO","ET","AFRIKO"
"EO","FI","EŬROPO"
"EO","FJ","OCEANIO"
"EO","FK","SUD-AMERIKO"
"EO","FM","OCEANIO"
"EO","FO","EŬROPO"
"EO","FR","EŬROPO"
"EO","GA","AFRIKO"
"EO","GB","EŬROPO"
"EO","GD","NORD-AMERIKO"
"EO","GE","AZIO"
"EO","GE","EŬROPO"
"EO","GF","SUD-AMERIKO"
"EO","GG","EŬROPO"
"EO","GH","AFRIKO"
"EO","GI","EŬROPO"
"EO","GL","NORD-AMERIKO"
"EO","GM","AFRIKO"
"EO","GN","AFRIKO"
"EO","GP","NORD-AMERIKO"
"EO","GQ","AFRIKO"
"EO","GR","EŬROPO"
"EO","GS","ANTARKTO"
"EO","GT","NORD-AMERIKO"
"EO","GU","OCEANIO"
"EO","GW","AFRIKO"
"EO","GY","SUD-AMERIKO"
"EO","HK","AZIO"
"EO","HM","ANTARKTO"
"EO","HN","NORD-AMERIKO"
"EO","HR","EŬROPO"
"EO","HT","NORD-AMERIKO"
"EO","HU","EŬROPO"
"EO","ID","AZIO"
"EO","IE","EŬROPO"
"EO","IL","AZIO"
"EO","IM","EŬROPO"
"EO","IN","AZIO"
"EO","IO","AZIO"
"EO","IQ","AZIO"
"EO","IR","AZIO"
"EO","IS","EŬROPO"
"EO","IT","EŬROPO"
"EO","JE","EŬROPO"
"EO","JM","NORD-AMERIKO"
"EO","JO","AZIO"
"EO","JP","AZIO"
"EO","KE","AFRIKO"
"EO","KG","AZIO"
"EO","KH","AZIO"
"EO","KI","OCEANIO"
"EO","KM","AFRIKO"
"EO","KN","NORD-AMERIKO"
"EO","KP","AZIO"
"EO","KR","AZIO"
"EO","KW","AZIO"
"EO","KY","NORD-AMERIKO"
"EO","KZ","AZIO"
"EO","KZ","EŬROPO"
"EO","LA","AZIO"
"EO","LB","AZIO"
"EO","LC","NORD-AMERIKO"
"EO","LI","EŬROPO"
"EO","LK","AZIO"
"EO","LR","AFRIKO"
"EO","LS","AFRIKO"
"EO","LT","EŬROPO"
"EO","LU","EŬROPO"
"EO","LV","EŬROPO"
"EO","LY","AFRIKO"
"EO","MA","AFRIKO"
"EO","MC","EŬROPO"
"EO","MD","EŬROPO"
"EO","ME","EŬROPO"
"EO","MF","NORD-AMERIKO"
"EO","MG","AFRIKO"
"EO","MH","OCEANIO"
"EO","MK","EŬROPO"
"EO","ML","AFRIKO"
"EO","MM","AZIO"
"EO","MN","AZIO"
"EO","MO","AZIO"
"EO","MP","OCEANIO"
"EO","MQ","NORD-AMERIKO"
"EO","MR","AFRIKO"
"EO","MS","NORD-AMERIKO"
"EO","MT","EŬROPO"
"EO","MU","AFRIKO"
"EO","MV","AZIO"
"EO","MW","AFRIKO"
"EO","MX","NORD-AMERIKO"
"EO","MY","AZIO"
"EO","MZ","AFRIKO"
"EO","NA","AFRIKO"
"EO","NC","OCEANIO"
"EO","NE","AFRIKO"
"EO","NF","OCEANIO"
"EO","NG","AFRIKO"
"EO","NI","NORD-AMERIKO"
"EO","NL","EŬROPO"
"EO","NO","EŬROPO"
"EO","NP","AZIO"
"EO","NR","OCEANIO"
"EO","NU","OCEANIO"
"EO","NZ","OCEANIO"
"EO","OM","AZIO"
"EO","PA","NORD-AMERIKO"
"EO","PE","SUD-AMERIKO"
"EO","PF","OCEANIO"
"EO","PG","OCEANIO"
"EO","PH","AZIO"
"EO","PK","AZIO"
"EO","PL","EŬROPO"
"EO","PM","NORD-AMERIKO"
"EO","PN","OCEANIO"
"EO","PR","NORD-AMERIKO"
"EO","PS","AZIO"
"EO","PT","EŬROPO"
"EO","PW","OCEANIO"
"EO","PY","SUD-AMERIKO"
"EO","QA","AZIO"
"EO","RE","AFRIKO"
"EO","RO","EŬROPO"
"EO","RS","EŬROPO"
"EO","RU","AZIO"
"EO","RU","EŬROPO"
"EO","RW","AFRIKO"
"EO","SA","AZIO"
"EO","SB","OCEANIO"
"EO","SC","AFRIKO"
"EO","SD","AFRIKO"
"EO","SE","EŬROPO"
"EO","SG","AZIO"
"EO","SH","AFRIKO"
"EO","SI","EŬROPO"
"EO","SJ","EŬROPO"
"EO","SK","EŬROPO"
"EO","SL","AFRIKO"
"EO","SM","EŬROPO"
"EO","SN","AFRIKO"
"EO","SO","AFRIKO"
"EO","SR","SUD-AMERIKO"
"EO","SS","AFRIKO"
"EO","ST","AFRIKO"
"EO","SV","NORD-AMERIKO"
"EO","SX","NORD-AMERIKO"
"EO","SY","AZIO"
"EO","SZ","AFRIKO"
"EO","TC","NORD-AMERIKO"
"EO","TD","AFRIKO"
"EO","TF","ANTARKTO"
"EO","TG","AFRIKO"
"EO","TH","AZIO"
"EO","TJ","AZIO"
"EO","TK","OCEANIO"
"EO","TL","AZIO"
"EO","TM","AZIO"
"EO","TN","AFRIKO"
"EO","TO","OCEANIO"
"EO","TR","AZIO"
"EO","TR","EŬROPO"
"EO","TT","NORD-AMERIKO"
"EO","TV","OCEANIO"
"EO","TW","AZIO"
"EO","TZ","AFRIKO"
"EO","UA","EŬROPO"
"EO","UG","AFRIKO"
"EO","UM","NORD-AMERIKO"
"EO","UM","OCEANIO"
"EO","US","NORD-AMERIKO"
"EO","UY","SUD-AMERIKO"
"EO","UZ","AZIO"
"EO","VA","EŬROPO"
"EO","VC","NORD-AMERIKO"
"EO","VE","SUD-AMERIKO"
"EO","VG","NORD-AMERIKO"
"EO","VI","NORD-AMERIKO"
"EO","VN","AZIO"
"EO","VU","OCEANIO"
"EO","WF","OCEANIO"
"EO","WS","OCEANIO"
"EO","YE","AZIO"
"EO","YT","AFRIKO"
"EO","ZA","AFRIKO"
"EO","ZM","AFRIKO"
"EO","ZW","AFRIKO"
"ES","AD","EUROPA"
"ES","AE","ASIA"
"ES","AF","ASIA"
"ES","AG","NORTEAMÉRICA"
"ES","AI","NORTEAMÉRICA"
"ES","AL","EUROPA"
"ES","AM","ASIA"
"ES","AM","EUROPA"
"ES","AO","ÁFRICA"
"ES","AQ","ANTÁRTIDA"
"ES","AR","SUDAMÉRICA"
"ES","AS","OCEANÍA"
"ES","AT","EUROPA"
"ES","AU","OCEANÍA"
"ES","AW","NORTEAMÉRICA"
"ES","AX","EUROPA"
"ES","AZ","ASIA"
"ES","AZ","EUROPA"
"ES","BA","EUROPA"
"ES","BB","NORTEAMÉRICA"
"ES","BD","ASIA"
"ES","BE","EUROPA"
"ES","BF","ÁFRICA"
"ES","BG","EUROPA"
"ES","BH","ASIA"
"ES","BI","ÁFRICA"
"ES","BJ","ÁFRICA"
"ES","BL","NORTEAMÉRICA"
"ES","BM","NORTEAMÉRICA"
"ES","BN","ASIA"
"ES","BO","SUDAMÉRICA"
"ES","BQ","NORTEAMÉRICA"
"ES","BR","SUDAMÉRICA"
"ES","BS","NORTEAMÉRICA"
"ES","BT","ASIA"
"ES","BV","ANTÁRTIDA"
"ES","BW","ÁFRICA"
"ES","BY","EUROPA"
"ES","BZ","NORTEAMÉRICA"
"ES","CA","NORTEAMÉRICA"
"ES","CC","ASIA"
"ES","CD","ÁFRICA"
"ES","CF","ÁFRICA"
"ES","CG","ÁFRICA"
"ES","CH","EUROPA"
"ES","CI","ÁFRICA"
"ES","CK","OCEANÍA"
"ES","CL","SUDAMÉRICA"
"ES","CM","ÁFRICA"
"ES","CN","ASIA"
"ES","CO","SUDAMÉRICA"
"ES","CR","NORTEAMÉRICA"
"ES","CU","NORTEAMÉRICA"
"ES","CV","ÁFRICA"
"ES","CW","NORTEAMÉRICA"
"ES","CX","ASIA"
"ES","CY","ASIA"
"ES","CY","EUROPA"
"ES","CZ","EUROPA"
"ES","DE","EUROPA"
"ES","DJ","ÁFRICA"
"ES","DK","EUROPA"
"ES","DM","NORTEAMÉRICA"
"ES","DO","NORTEAMÉRICA"
"ES","DZ","ÁFRICA"
"ES","EC","SUDAMÉRICA"
"ES","EE","EUROPA"
"ES","EG","ÁFRICA"
"ES","EH","ÁFRICA"
"ES","ER","ÁFRICA"
"ES","ES","EUROPA"
"ES","ET","ÁFRICA"
"ES","FI","EUROPA"
"ES","FJ","OCEANÍA"
"ES","FK","SUDAMÉRICA"
"ES","FM","OCEANÍA"
"ES","FO","EUROPA"
"ES","FR","EUROPA"
"ES","GA","ÁFRICA"
"ES","GB","EUROPA"
"ES","GD","NORTEAMÉRICA"
"ES","GE","ASIA"
"ES","GE","EUROPA"
"ES","GF","SUDAMÉRICA"
"ES","GG","EUROPA"
"ES","GH","ÁFRICA"
"ES","GI","EUROPA"
"ES","GL","NORTEAMÉRICA"
"ES","GM","ÁFRICA"
"ES","GN","ÁFRICA"
"ES","GP","NORTEAMÉRICA"
"ES","GQ","ÁFRICA"
"ES","GR","EUROPA"
"ES","GS","ANTÁRTIDA"
"ES","GT","NORTEAMÉRICA"
"ES","GU","OCEANÍA"
"ES","GW","ÁFRICA"
"ES","GY","SUDAMÉRICA"
"ES","HK","ASIA"
"ES","HM","ANTÁRTIDA"
"ES","HN","NORTEAMÉRICA"
"ES","HR","EUROPA"
"ES","HT","NORTEAMÉRICA"
"ES","HU","EUROPA"
"ES","ID","ASIA"
"ES","IE","EUROPA"
"ES","IL","ASIA"
"ES","IM","EUROPA"
"ES","IN","ASIA"
"ES","IO","ASIA"
"ES","IQ","ASIA"
"ES","IR","ASIA"
"ES","IS","EUROPA"
"ES","IT","EUROPA"
"ES","JE","EUROPA"
"ES","JM","NORTEAMÉRICA"
"ES","JO","ASIA"
"ES","JP","ASIA"
"ES","KE","ÁFRICA"
"ES","KG","ASIA"
"ES","KH","ASIA"
"ES","KI","OCEANÍA"
"ES","KM","ÁFRICA"
"ES","KN","NORTEAMÉRICA"
"ES","KP","ASIA"
"ES","KR","ASIA"
"ES","KW","ASIA"
"ES","KY","NORTEAMÉRICA"
"ES","KZ","ASIA"
"ES","KZ","EUROPA"
"ES","LA","ASIA"
"ES","LB","ASIA"
"ES","LC","NORTEAMÉRICA"
"ES","LI","EUROPA"
"ES","LK","ASIA"
"ES","LR","ÁFRICA"
"ES","LS","ÁFRICA"
"ES","LT","EUROPA"
"ES","LU","EUROPA"
"ES","LV","EUROPA"
"ES","LY","ÁFRICA"
"ES","MA","ÁFRICA"
"ES","MC","EUROPA"
"ES","MD","EUROPA"
"ES","ME","EUROPA"
"ES","MF","NORTEAMÉRICA"
"ES","MG","ÁFRICA"
"ES","MH","OCEANÍA"
"ES","MK","EUROPA"
"ES","ML","ÁFRICA"
"ES","MM","ASIA"
"ES","MN","ASIA"
"ES","MO","ASIA"
"ES","MP","OCEANÍA"
"ES","MQ","NORTEAMÉRICA"
"ES","MR","ÁFRICA"
"ES","MS","NORTEAMÉRICA"
"ES","MT","EUROPA"
"ES","MU","ÁFRICA"
"ES","MV","ASIA"
"ES","MW","ÁFRICA"
"ES","MX","NORTEAMÉRICA"
"ES","MY","ASIA"
"ES","MZ","ÁFRICA"
"ES","NA","ÁFRICA"
"ES","NC","OCEANÍA"
"ES","NE","ÁFRICA"
"ES","NF","OCEANÍA"
"ES","NG","ÁFRICA"
"ES","NI","NORTEAMÉRICA"
"ES","NL","EUROPA"
"ES","NO","EUROPA"
"ES","NP","ASIA"
"ES","NR","OCEANÍA"
"ES","NU","OCEANÍA"
"ES","NZ","OCEANÍA"
"ES","OM","ASIA"
"ES","PA","NORTEAMÉRICA"
"ES","PE","SUDAMÉRICA"
"ES","PF","OCEANÍA"
"ES","PG","OCEANÍA"
"ES","PH","ASIA"
"ES","PK","ASIA"
"ES","PL","EUROPA"
"ES","PM","NORTEAMÉRICA"
"ES","PN","OCEANÍA"
"ES","PR","NORTEAMÉRICA"
"ES","PS","ASIA"
"ES","PT","EUROPA"
"ES","PW","OCEANÍA"
"ES","PY","SUDAMÉRICA"
"ES","QA","ASIA"
"ES","RE","ÁFRICA"
"ES","RO","EUROPA"
"ES","RS","EUROPA"
"ES","RU","ASIA"
"ES","RU","EUROPA"
"ES","RW","ÁFRICA"
"ES","SA","ASIA"
"ES","SB","OCEANÍA"
"ES","SC","ÁFRICA"
"ES","SD","ÁFRICA"
"ES","SE","EUROPA"
"ES","SG","ASIA"
"ES","SH","ÁFRICA"
"ES","SI","EUROPA"
"ES","SJ","EUROPA"
"ES","SK","EUROPA"
"ES","SL","ÁFRICA"
"ES","SM","EUROPA"
"ES","SN","ÁFRICA"
"ES","SO","ÁFRICA"
"ES","SR","SUDAMÉRICA"
"ES","SS","ÁFRICA"
"ES","ST","ÁFRICA"
"ES","SV","NORTEAMÉRICA"
"ES","SX","NORTEAMÉRICA"
"ES","SY","ASIA"
"ES","SZ","ÁFRICA"
"ES","TC","NORTEAMÉRICA"
"ES","TD","ÁFRICA"
"ES","TF","ANTÁRTIDA"
"ES","TG","ÁFRICA"
"ES","TH","ASIA"
"ES","TJ","ASIA"
"ES","TK","OCEANÍA"
"ES","TL","ASIA"
"ES","TM","ASIA"
"ES","TN","ÁFRICA"
"ES","TO","OCEANÍA"
"ES","TR","ASIA"
"ES","TR","EUROPA"
"ES","TT","NORTEAMÉRICA"
"ES","TV","OCEANÍA"
"ES","TW","ASIA"
"ES","TZ","ÁFRICA"
"ES","UA","EUROPA"
"ES","UG","ÁFRICA"
"ES","UM","NORTEAMÉRICA"
"ES","UM","OCEANÍA"
"ES","US","NORTEAMÉRICA"
"ES","UY","SUDAMÉRICA"
"ES","UZ","ASIA"
"ES","VA","EUROPA"
"ES","VC","NORTEAMÉRICA"
"ES","VE","SUDAMÉRICA"
"ES","VG","NORTEAMÉRICA"
"ES","VI","NORTEAMÉRICA"
"ES","VN","ASIA"
"ES","VU","OCEANÍA"
"ES","WF","OCEANÍA"
"ES","WS","OCEANÍA"
"ES","YE","ASIA"
"ES","YT","ÁFRICA"
"ES","ZA","ÁFRICA"
"ES","ZM","ÁFRICA"
"ES","ZW","ÁFRICA"
"ET","AD","EUROOPA"
"ET","AE","AASIA"
"ET","AF","AASIA"
"ET","AG","PÕHJA-AMEERIKA"
"ET","AI","PÕHJA-AMEERIKA"
"ET","AL","EUROOPA"
"ET","AM","AASIA"
"ET","AM","EUROOPA"
"ET","AO","AAFRIKA"
"ET","AQ","ANTARKTIKA"
"ET","AR","LÕUNA-AMEERIKA"
"ET","AS","OKEAANIA"
"ET","AT","EUROOPA"
"ET","AU","OKEAANIA"
"ET","AW","PÕHJA-AMEERIKA"
"ET","AX","EUROOPA"
"ET","AZ","AASIA"
"ET","AZ","EUROOPA"
"ET","BA","EUROOPA"
"ET","BB","PÕHJA-AMEERIKA"
"ET","BD","AASIA"
"ET","BE","EUROOPA"
"ET","BF","AAFRIKA"
"ET","BG","EUROOPA"
"ET","BH","AASIA"
"ET","BI","AAFRIKA"
"ET","BJ","AAFRIKA"
"ET","BL","PÕHJA-AMEERIKA"
"ET","BM","PÕHJA-AMEERIKA"
"ET","BN","AASIA"
"ET","BO","LÕUNA-AMEERIKA"
"ET","BQ","PÕHJA-AMEERIKA"
"ET","BR","LÕUNA-AMEERIKA"
"ET","BS","PÕHJA-AMEERIKA"
"ET","BT","AASIA"
"ET","BV","ANTARKTIKA"
"ET","BW","AAFRIKA"
"ET","BY","EUROOPA"
"ET","BZ","PÕHJA-AMEERIKA"
"ET","CA","PÕHJA-AMEERIKA"
"ET","CC","AASIA"
"ET","CD","AAFRIKA"
"ET","CF","AAFRIKA"
"ET","CG","AAFRIKA"
"ET","CH","EUROOPA"
"ET","CI","AAFRIKA"
"ET","CK","OKEAANIA"
"ET","CL","LÕUNA-AMEERIKA"
"ET","CM","AAFRIKA"
"ET","CN","AASIA"
"ET","CO","LÕUNA-AMEERIKA"
"ET","CR","PÕHJA-AMEERIKA"
"ET","CU","PÕHJA-AMEERIKA"
"ET","CV","AAFRIKA"
"ET","CW","PÕHJA-AMEERIKA"
"ET","CX","AASIA"
"ET","CY","AASIA"
"ET","CY","EUROOPA"
"ET","CZ","EUROOPA"
"ET","DE","EUROOPA"
"ET","DJ","AAFRIKA"
"ET","DK","EUROOPA"
"ET","DM","PÕHJA-AMEERIKA"
"ET","DO","PÕHJA-AMEERIKA"
"ET","DZ","AAFRIKA"
"ET","EC","LÕUNA-AMEERIKA"
"ET","EE","EUROOPA"
"ET","EG","AAFRIKA"
"ET","EH","AAFRIKA"
"ET","ER","AAFRIKA"
"ET","ES","EUROOPA"
"ET","ET","AAFRIKA"
"ET","FI","EUROOPA"
"ET","FJ","OKEAANIA"
"ET","FK","LÕUNA-AMEERIKA"
"ET","FM","OKEAANIA"
"ET","FO","EUROOPA"
"ET","FR","EUROOPA"
"ET","GA","AAFRIKA"
"ET","GB","EUROOPA"
"ET","GD","PÕHJA-AMEERIKA"
"ET","GE","AASIA"
"ET","GE","EUROOPA"
"ET","GF","LÕUNA-AMEERIKA"
"ET","GG","EUROOPA"
"ET","GH","AAFRIKA"
"ET","GI","EUROOPA"
